route_short_name,direction_id,stop_id,year,peak,total_delay_seconds,n_obs
312,0,9022001015642002,2026,Dag,1943,667
312,0,9022001015642002,2026,EM-topp,5195,299
312,0,9022001015642002,2026,FM-topp,-817,207
312,0,9022001015642002,2026,Natt,-1973,314
312,0,9022001015644001,2026,EM-topp,114,2
312,0,9022001015644001,2026,FM-topp,-11,2
312,0,9022001015644001,2025,EM-topp,347,7
312,0,9022001015644001,2026,EM-topp,3122,190
312,0,9022001015644001,2026,FM-topp,-3622,206
312,0,9022001015644002,2026,Dag,229,6
312,0,9022001015644002,2026,Natt,-76,2
312,0,9022001015644002,2025,Dag,223,20
312,0,9022001015644002,2025,EM-topp,-189,4
312,0,9022001015644002,2025,Natt,-443,9
312,0,9022001015644002,2026,Dag,3994,665
312,0,9022001015644002,2026,EM-topp,816,109
312,0,9022001015644002,2026,Natt,-75,310
312,0,9022001015646002,2026,Dag,192,6
312,0,9022001015646002,2026,EM-topp,104,2
312,0,9022001015646002,2026,FM-topp,-23,2
312,0,9022001015646002,2026,Natt,-64,2
312,0,9022001015646002,2025,Dag,212,20
312,0,9022001015646002,2025,EM-topp,206,11
312,0,9022001015646002,2025,Natt,-373,9
312,0,9022001015646002,2026,Dag,1545,665
312,0,9022001015646002,2026,EM-topp,4149,299
312,0,9022001015646002,2026,FM-topp,-5028,207
312,0,9022001015646002,2026,Natt,1343,309
312,0,9022001015648002,2026,Dag,242,6
312,0,9022001015648002,2026,Natt,-41,2
312,0,9022001015648002,2025,Dag,355,20
312,0,9022001015648002,2025,EM-topp,-54,4
312,0,9022001015648002,2025,Natt,-253,9
312,0,9022001015648002,2026,Dag,6509,665
312,0,9022001015648002,2026,EM-topp,3904,108
312,0,9022001015648002,2026,Natt,4631,308
312,0,9022001015650002,2026,Dag,244,6
312,0,9022001015650002,2026,EM-topp,145,2
312,0,9022001015650002,2026,FM-topp,15,2
312,0,9022001015650002,2026,Natt,-18,2
312,0,9022001015650002,2025,Dag,424,20
312,0,9022001015650002,2025,EM-topp,402,11
312,0,9022001015650002,2025,Natt,-222,9
312,0,9022001015650002,2026,Dag,6499,662
312,0,9022001015650002,2026,EM-topp,9323,297
312,0,9022001015650002,2026,FM-topp,-2865,208
312,0,9022001015650002,2026,Natt,6219,305
312,0,9022001015652002,2026,Dag,-967,6
312,0,9022001015652002,2026,EM-topp,-53,2
312,0,9022001015652002,2026,FM-topp,-179,2
312,0,9022001015652002,2026,Natt,-327,2
312,0,9022001015652002,2025,Dag,-6841,20
312,0,9022001015652002,2025,EM-topp,-1856,11
312,0,9022001015652002,2025,Natt,-3281,9
312,0,9022001015652002,2026,Dag,-201386,668
312,0,9022001015652002,2026,EM-topp,-47546,300
312,0,9022001015652002,2026,FM-topp,-18261,208
312,0,9022001015652002,2026,Natt,-81130,315
312,0,9022001015663002,2026,Dag,-594,6
312,0,9022001015663002,2026,EM-topp,82,2
312,0,9022001015663002,2026,FM-topp,-2,2
312,0,9022001015663002,2026,Natt,-284,2
312,0,9022001015663002,2025,Dag,-1655,20
312,0,9022001015663002,2025,EM-topp,167,11
312,0,9022001015663002,2025,Natt,-627,9
312,0,9022001015663002,2026,Dag,-60406,672
312,0,9022001015663002,2026,EM-topp,-5102,298
312,0,9022001015663002,2026,FM-topp,894,202
312,0,9022001015663002,2026,Natt,-27127,322
312,0,9022001015665001,2026,Dag,292,6
312,0,9022001015665001,2026,Natt,-2,2
312,0,9022001015665001,2025,Dag,557,20
312,0,9022001015665001,2025,EM-topp,90,4
312,0,9022001015665001,2025,Natt,-148,9
312,0,9022001015665001,2026,Dag,11411,660
312,0,9022001015665001,2026,EM-topp,6867,106
312,0,9022001015665001,2026,Natt,8842,302
312,0,9022001015665002,2026,Dag,-388,6
312,0,9022001015665002,2026,Natt,-216,2
312,0,9022001015665002,2025,Dag,-4226,20
312,0,9022001015665002,2025,EM-topp,-965,4
312,0,9022001015665002,2025,Natt,-2126,9
312,0,9022001015665002,2026,Dag,-120121,672
312,0,9022001015665002,2026,EM-topp,-20267,111
312,0,9022001015665002,2026,Natt,-49802,321
312,0,9022001015667001,2026,Dag,353,6
312,0,9022001015667001,2026,Natt,23,2
312,0,9022001015667001,2025,Dag,730,20
312,0,9022001015667001,2025,EM-topp,155,4
312,0,9022001015667001,2025,Natt,-47,9
312,0,9022001015667001,2026,Dag,17547,661
312,0,9022001015667001,2026,EM-topp,8466,106
312,0,9022001015667001,2026,Natt,12056,298
312,0,9022001015667002,2026,Dag,-212,6
312,0,9022001015667002,2026,Natt,-178,2
312,0,9022001015667002,2025,Dag,-3324,20
312,0,9022001015667002,2025,EM-topp,-748,4
312,0,9022001015667002,2025,Natt,-1738,9
312,0,9022001015667002,2026,Dag,-93848,671
312,0,9022001015667002,2026,EM-topp,-14811,111
312,0,9022001015667002,2026,Natt,-38888,316
312,0,9022001015670001,2026,Dag,381,6
312,0,9022001015670001,2026,Natt,40,2
312,0,9022001015670001,2025,Dag,888,20
312,0,9022001015670001,2025,EM-topp,216,4
312,0,9022001015670001,2025,Natt,40,9
312,0,9022001015670001,2026,Dag,21186,657
312,0,9022001015670001,2026,EM-topp,9670,106
312,0,9022001015670001,2026,Natt,14652,297
312,0,9022001015693001,2026,Dag,-212,6
312,0,9022001015693001,2026,Natt,-171,2
312,0,9022001015693001,2025,Dag,-2872,20
312,0,9022001015693001,2025,EM-topp,-644,4
312,0,9022001015693001,2025,Natt,-1529,9
312,0,9022001015693001,2026,Dag,-81716,670
312,0,9022001015693001,2026,EM-topp,-11994,111
312,0,9022001015693001,2026,Natt,-34429,317
312,0,9022001015694001,2026,Dag,-152,6
312,0,9022001015694001,2026,Natt,-111,2
312,0,9022001015694001,2025,Dag,-867,20
312,0,9022001015694001,2025,EM-topp,-94,4
312,0,9022001015694001,2025,Natt,-706,9
312,0,9022001015694001,2026,Dag,-38482,668
312,0,9022001015694001,2026,EM-topp,1539,109
312,0,9022001015694001,2026,Natt,-11457,318
312,0,9022001015695001,2026,Dag,190,5
312,0,9022001015695001,2026,EM-topp,51,1
312,0,9022001015695001,2026,FM-topp,39,1
312,0,9022001015695001,2026,Natt,-89,2
312,0,9022001015695001,2025,Dag,9,8
312,0,9022001015695001,2025,EM-topp,-745,9
312,0,9022001015695001,2025,Natt,-621,9
312,0,9022001015695001,2026,Dag,7155,329
312,0,9022001015695001,2026,EM-topp,-11074,221
312,0,9022001015695001,2026,FM-topp,-2234,167
312,0,9022001015695001,2026,Natt,-7807,296
312,0,9022001015695002,2026,Dag,-876,6
312,0,9022001015695002,2026,Natt,-773,3
312,0,9022001015695002,2025,Dag,-3820,20
312,0,9022001015695002,2025,EM-topp,-572,4
312,0,9022001015695002,2025,Natt,-1958,9
312,0,9022001015695002,2026,Dag,-92976,671
312,0,9022001015695002,2026,EM-topp,-22805,111
312,0,9022001015695002,2026,Natt,-76882,324
312,0,9022001015696001,2026,Dag,23,6
312,0,9022001015696001,2026,Natt,-79,2
312,0,9022001015696001,2025,Dag,-478,20
312,0,9022001015696001,2025,EM-topp,-236,4
312,0,9022001015696001,2025,Natt,-501,9
312,0,9022001015696001,2026,Dag,-19017,668
312,0,9022001015696001,2026,EM-topp,-833,109
312,0,9022001015696001,2026,Natt,-7421,314
312,0,9022001015698001,2026,Dag,-120,6
312,0,9022001015698001,2026,Natt,-95,2
312,0,9022001015698001,2025,Dag,-1828,20
312,0,9022001015698001,2025,EM-topp,-447,4
312,0,9022001015698001,2025,Natt,-1056,9
312,0,9022001015698001,2026,Dag,-54418,668
312,0,9022001015698001,2026,EM-topp,-6449,109
312,0,9022001015698001,2026,Natt,-22577,317
312,0,9022001015832001,2026,EM-topp,-74,2
312,0,9022001015832001,2026,FM-topp,-177,2
312,0,9022001015832001,2025,EM-topp,-149,7
312,0,9022001015832001,2026,EM-topp,-12048,194
312,0,9022001015832001,2026,FM-topp,-17545,208
312,1,9022001015325002,2026,Natt,-111,1
312,1,9022001015325002,2025,Natt,-368,3
312,1,9022001015325002,2026,Natt,-13193,108
312,1,9022001015327002,2026,Natt,-83,1
312,1,9022001015327002,2025,Natt,-323,3
312,1,9022001015327002,2026,Natt,-9782,108
312,1,9022001015329002,2026,Natt,-65,1
312,1,9022001015329002,2025,Natt,-201,3
312,1,9022001015329002,2026,Natt,-6520,107
312,1,9022001015331002,2026,Natt,-31,1
312,1,9022001015331002,2025,Natt,-96,3
312,1,9022001015331002,2026,Natt,-2868,106
312,1,9022001015333002,2026,Natt,-55,1
312,1,9022001015333002,2025,Natt,-296,2
312,1,9022001015333002,2026,Natt,-7050,106
312,1,9022001015344001,2026,Natt,-165,1
312,1,9022001015344001,2025,Natt,-495,3
312,1,9022001015344001,2026,Natt,-17798,108
312,1,9022001015431002,2026,Natt,-25,1
312,1,9022001015431002,2025,Natt,-196,3
312,1,9022001015431002,2026,Natt,-2711,101
312,1,9022001015490001,2026,Natt,16,1
312,1,9022001015490001,2025,Natt,-75,3
312,1,9022001015490001,2026,Natt,439,96
312,1,9022001015520001,2026,Natt,-34,1
312,1,9022001015520001,2025,Natt,-237,3
312,1,9022001015520001,2026,Natt,-5733,103
312,1,9022001015522001,2026,Dag,-1841,6
312,1,9022001015522001,2026,EM-topp,-636,3
312,1,9022001015522001,2026,FM-topp,-1305,4
312,1,9022001015522001,2026,Natt,-718,3
312,1,9022001015522001,2025,Dag,-5568,19
312,1,9022001015522001,2025,EM-topp,-4120,12
312,1,9022001015522001,2025,FM-topp,-1806,7
312,1,9022001015522001,2025,Natt,-2715,10
312,1,9022001015522001,2026,Dag,-177297,670
312,1,9022001015522001,2026,EM-topp,-82480,330
312,1,9022001015522001,2026,FM-topp,-115368,429
312,1,9022001015522001,2026,Natt,-84477,341
312,1,9022001015525002,2026,Dag,-13,6
312,1,9022001015525002,2026,EM-topp,81,3
312,1,9022001015525002,2026,FM-topp,-129,4
312,1,9022001015525002,2026,Natt,-164,2
312,1,9022001015525002,2025,Dag,-2,19
312,1,9022001015525002,2025,EM-topp,-272,12
312,1,9022001015525002,2025,FM-topp,-39,7
312,1,9022001015525002,2025,Natt,-776,10
312,1,9022001015525002,2026,Dag,23999,648
312,1,9022001015525002,2026,EM-topp,-976,330
312,1,9022001015525002,2026,FM-topp,8099,424
312,1,9022001015525002,2026,Natt,-19473,325
312,1,9022001015529004,2026,Natt,-34,1
312,1,9022001015529004,2025,Natt,-133,3
312,1,9022001015529004,2026,Natt,-4168,103
312,1,9022001015533002,2026,Natt,-19,1
312,1,9022001015533002,2025,Natt,-57,3
312,1,9022001015533002,2026,Natt,-1536,103
312,1,9022001015535002,2026,Natt,-129,1
312,1,9022001015535002,2025,Natt,-433,3
312,1,9022001015535002,2026,Natt,-13725,107
312,1,9022001015571001,2026,Dag,-550,6
312,1,9022001015571001,2026,EM-topp,-36,3
312,1,9022001015571001,2026,FM-topp,-252,3
312,1,9022001015571001,2026,Natt,-406,3
312,1,9022001015571001,2025,Dag,-964,19
312,1,9022001015571001,2025,EM-topp,-450,12
312,1,9022001015571001,2025,FM-topp,-54,7
312,1,9022001015571001,2025,Natt,-1271,10
312,1,9022001015571001,2026,Dag,-7437,665
312,1,9022001015571001,2026,EM-topp,-9315,330
312,1,9022001015571001,2026,FM-topp,-24320,354
312,1,9022001015571001,2026,Natt,-50142,332
312,1,9022001015573002,2026,Dag,-1110,6
312,1,9022001015573002,2026,EM-topp,-404,3
312,1,9022001015573002,2026,FM-topp,-726,4
312,1,9022001015573002,2026,Natt,-445,3
312,1,9022001015573002,2025,Dag,-3370,19
312,1,9022001015573002,2025,EM-topp,-2454,12
312,1,9022001015573002,2025,FM-topp,-1127,7
312,1,9022001015573002,2025,Natt,-1804,10
312,1,9022001015573002,2026,Dag,-99408,670
312,1,9022001015573002,2026,EM-topp,-50668,330
312,1,9022001015573002,2026,FM-topp,-63955,428
312,1,9022001015573002,2026,Natt,-52572,341
312,1,9022001015575002,2026,Dag,61,6
312,1,9022001015575002,2026,EM-topp,97,3
312,1,9022001015575002,2026,FM-topp,-65,4
312,1,9022001015575002,2026,Natt,-133,2
312,1,9022001015575002,2025,Dag,30,19
312,1,9022001015575002,2025,EM-topp,-137,12
312,1,9022001015575002,2025,FM-topp,-192,7
312,1,9022001015575002,2025,Natt,-805,10
312,1,9022001015575002,2026,Dag,32552,648
312,1,9022001015575002,2026,EM-topp,2934,330
312,1,9022001015575002,2026,FM-topp,10042,422
312,1,9022001015575002,2026,Natt,-19599,327
312,1,9022001015577002,2026,Dag,-1861,6
312,1,9022001015577002,2026,EM-topp,-594,3
312,1,9022001015577002,2026,FM-topp,-1346,4
312,1,9022001015577002,2026,Natt,-706,3
312,1,9022001015577002,2025,Dag,-5684,19
312,1,9022001015577002,2025,EM-topp,-4214,12
312,1,9022001015577002,2025,FM-topp,-1824,7
312,1,9022001015577002,2025,Natt,-2680,10
312,1,9022001015577002,2026,Dag,-181822,670
312,1,9022001015577002,2026,EM-topp,-81558,330
312,1,9022001015577002,2026,FM-topp,-120110,429
312,1,9022001015577002,2026,Natt,-84885,342
312,1,9022001015578001,2026,Dag,-1938,6
312,1,9022001015578001,2026,EM-topp,-587,3
312,1,9022001015578001,2026,FM-topp,-1406,4
312,1,9022001015578001,2026,Natt,-734,3
312,1,9022001015578001,2025,Dag,-6096,19
312,1,9022001015578001,2025,EM-topp,-4398,12
312,1,9022001015578001,2025,FM-topp,-1879,7
312,1,9022001015578001,2025,Natt,-2753,10
312,1,9022001015578001,2026,Dag,-193886,670
312,1,9022001015578001,2026,EM-topp,-80805,330
312,1,9022001015578001,2026,FM-topp,-127129,429
312,1,9022001015578001,2026,Natt,-86128,342
312,1,9022001015578002,2026,Dag,-68,3
312,1,9022001015578002,2026,EM-topp,301,2
312,1,9022001015578002,2026,FM-topp,-5,2
312,1,9022001015578002,2026,Natt,20,3
312,1,9022001015578002,2025,Dag,309,11
312,1,9022001015578002,2025,EM-topp,358,8
312,1,9022001015578002,2025,FM-topp,305,3
312,1,9022001015578002,2025,Natt,158,10
312,1,9022001015578002,2026,Dag,29551,347
312,1,9022001015578002,2026,EM-topp,24204,200
312,1,9022001015578002,2026,FM-topp,693,208
312,1,9022001015578002,2026,Natt,-2670,320
312,1,9022001015579002,2026,Dag,-1412,6
312,1,9022001015579002,2026,EM-topp,-503,3
312,1,9022001015579002,2026,FM-topp,-1013,4
312,1,9022001015579002,2026,Natt,-577,3
312,1,9022001015579002,2025,Dag,-4353,19
312,1,9022001015579002,2025,EM-topp,-3334,12
312,1,9022001015579002,2025,FM-topp,-1426,7
312,1,9022001015579002,2025,Natt,-2264,10
312,1,9022001015579002,2026,Dag,-133247,670
312,1,9022001015579002,2026,EM-topp,-66394,330
312,1,9022001015579002,2026,FM-topp,-87437,429
312,1,9022001015579002,2026,Natt,-68794,342
312,1,9022001015580002,2026,Dag,-55,3
312,1,9022001015580002,2026,EM-topp,266,2
312,1,9022001015580002,2026,FM-topp,-2,2
312,1,9022001015580002,2026,Natt,-44,3
312,1,9022001015580002,2025,Dag,229,11
312,1,9022001015580002,2025,EM-topp,597,10
312,1,9022001015580002,2025,FM-topp,253,3
312,1,9022001015580002,2025,Natt,-16,10
312,1,9022001015580002,2026,Dag,31143,360
312,1,9022001015580002,2026,EM-topp,24481,216
312,1,9022001015580002,2026,FM-topp,-1009,211
312,1,9022001015580002,2026,Natt,-10339,326
312,1,9022001015582002,2026,Dag,-375,6
312,1,9022001015582002,2026,EM-topp,215,3
312,1,9022001015582002,2026,FM-topp,-45,2
312,1,9022001015582002,2026,Natt,-226,3
312,1,9022001015582002,2025,Dag,-60,15
312,1,9022001015582002,2025,EM-topp,247,12
312,1,9022001015582002,2025,FM-topp,161,3
312,1,9022001015582002,2025,Natt,-534,10
312,1,9022001015582002,2026,Dag,22450,580
312,1,9022001015582002,2026,EM-topp,14873,309
312,1,9022001015582002,2026,FM-topp,-9396,277
312,1,9022001015582002,2026,Natt,-27997,328
312,1,9022001015583002,2026,Natt,-34,1
312,1,9022001015583002,2025,Natt,-214,3
312,1,9022001015583002,2026,Natt,-3578,102
312,1,9022001015585002,2026,Natt,-31,1
312,1,9022001015585002,2025,Natt,-211,3
312,1,9022001015585002,2026,Natt,-3288,102
312,1,9022001015589002,2026,Natt,-20,1
312,1,9022001015589002,2025,Natt,-179,3
312,1,9022001015589002,2026,Natt,-2305,102
312,1,9022001015591002,2026,Natt,-20,1
312,1,9022001015591002,2025,Natt,-179,3
312,1,9022001015591002,2026,Natt,-2309,100
312,1,9022001015593002,2026,Natt,-19,1
312,1,9022001015593002,2025,Natt,-180,3
312,1,9022001015593002,2026,Natt,-2357,100
312,1,9022001015595002,2026,Natt,-17,1
312,1,9022001015595002,2025,Natt,-173,3
312,1,9022001015595002,2026,Natt,-2241,101
312,1,9022001015597002,2026,Natt,-13,1
312,1,9022001015597002,2025,Natt,-158,3
312,1,9022001015597002,2026,Natt,-1882,101
312,1,9022001015599002,2026,Natt,-7,1
312,1,9022001015599002,2025,Natt,-147,3
312,1,9022001015599002,2026,Natt,-1494,101
312,1,9022001015601002,2026,Natt,7,1
312,1,9022001015601002,2025,Natt,-102,3
312,1,9022001015601002,2026,Natt,-370,97
312,1,9022001015605002,2026,Natt,13,1
312,1,9022001015605002,2025,Natt,-80,3
312,1,9022001015605002,2026,Natt,139,96
312,1,9022001015607002,2026,Natt,14,1
312,1,9022001015607002,2025,Natt,-74,3
312,1,9022001015607002,2026,Natt,147,96
312,1,9022001015609002,2026,Natt,19,1
312,1,9022001015609002,2025,Natt,-55,3
312,1,9022001015609002,2026,Natt,554,95
312,1,9022001015611002,2026,Natt,23,1
312,1,9022001015611002,2025,Natt,-44,3
312,1,9022001015611002,2026,Natt,642,95
312,1,9022001015615002,2026,Natt,25,1
312,1,9022001015615002,2025,Natt,-33,3
312,1,9022001015615002,2026,Natt,637,94
312,1,9022001015617002,2026,Natt,27,1
312,1,9022001015617002,2025,Natt,-32,3
312,1,9022001015617002,2026,Natt,468,95
312,1,9022001015619002,2026,Natt,28,1
312,1,9022001015619002,2025,Natt,-32,3
312,1,9022001015619002,2026,Natt,292,97
312,1,9022001015621003,2026,Natt,19,1
312,1,9022001015621003,2025,Natt,78,3
312,1,9022001015621003,2026,Natt,5,99
312,1,9022001015623002,2026,Natt,30,1
312,1,9022001015623002,2025,Natt,69,3
312,1,9022001015623002,2026,Natt,660,98
312,1,9022001015625002,2026,Natt,15,1
312,1,9022001015625002,2025,Natt,96,3
312,1,9022001015625002,2026,Natt,0,98
312,1,9022001015627002,2026,Dag,58,3
312,1,9022001015627002,2026,EM-topp,-68,2
312,1,9022001015627002,2026,FM-topp,272,3
312,1,9022001015627002,2026,Natt,380,4
312,1,9022001015627002,2025,Dag,792,14
312,1,9022001015627002,2025,EM-topp,-175,16
312,1,9022001015627002,2025,FM-topp,858,7
312,1,9022001015627002,2025,Natt,1601,19
312,1,9022001015627002,2026,Dag,22261,385
312,1,9022001015627002,2026,EM-topp,-1554,200
312,1,9022001015627002,2026,FM-topp,1877,344
312,1,9022001015627002,2026,Natt,23034,581
312,1,9022001015634001,2026,Dag,-1177,6
312,1,9022001015634001,2026,EM-topp,-428,3
312,1,9022001015634001,2026,FM-topp,-798,4
312,1,9022001015634001,2026,Natt,-489,3
312,1,9022001015634001,2025,Dag,-3662,19
312,1,9022001015634001,2025,EM-topp,-2682,12
312,1,9022001015634001,2025,FM-topp,-1184,7
312,1,9022001015634001,2025,Natt,-1933,10
312,1,9022001015634001,2026,Dag,-106934,670
312,1,9022001015634001,2026,EM-topp,-54855,330
312,1,9022001015634001,2026,FM-topp,-69187,429
312,1,9022001015634001,2026,Natt,-57510,342
312,1,9022001015636001,2026,Dag,-935,6
312,1,9022001015636001,2026,EM-topp,-344,3
312,1,9022001015636001,2026,FM-topp,-589,4
312,1,9022001015636001,2026,Natt,-353,3
312,1,9022001015636001,2025,Dag,-2815,19
312,1,9022001015636001,2025,EM-topp,-1954,12
312,1,9022001015636001,2025,FM-topp,-983,7
312,1,9022001015636001,2025,Natt,-1517,10
312,1,9022001015636001,2026,Dag,-80930,670
312,1,9022001015636001,2026,EM-topp,-40553,330
312,1,9022001015636001,2026,FM-topp,-51691,429
312,1,9022001015636001,2026,Natt,-42431,341
312,1,9022001015638001,2026,Dag,-884,6
312,1,9022001015638001,2026,EM-topp,-371,3
312,1,9022001015638001,2026,FM-topp,-631,4
312,1,9022001015638001,2026,Natt,-556,3
312,1,9022001015638001,2025,Dag,-2451,19
312,1,9022001015638001,2025,EM-topp,-2085,12
312,1,9022001015638001,2025,FM-topp,-1111,7
312,1,9022001015638001,2025,Natt,-2107,10
312,1,9022001015638001,2026,Dag,-68975,670
312,1,9022001015638001,2026,EM-topp,-50985,330
312,1,9022001015638001,2026,FM-topp,-45988,429
312,1,9022001015638001,2026,Natt,-66196,339
312,1,9022001015640001,2026,Dag,-64,6
312,1,9022001015640001,2026,EM-topp,53,3
312,1,9022001015640001,2026,FM-topp,-174,4
312,1,9022001015640001,2026,Natt,-184,2
312,1,9022001015640001,2025,Dag,-88,18
312,1,9022001015640001,2025,EM-topp,-365,12
312,1,9022001015640001,2025,FM-topp,-70,6
312,1,9022001015640001,2025,Natt,-816,10
312,1,9022001015640001,2026,Dag,18266,647
312,1,9022001015640001,2026,EM-topp,-4387,330
312,1,9022001015640001,2026,FM-topp,5459,422
312,1,9022001015640001,2026,Natt,-21111,324
312,1,9022001015641002,2025,Natt,-100,3
312,1,9022001015641002,2026,Natt,-829,98
312,1,9022001015642001,2026,Dag,27,6
312,1,9022001015642001,2026,EM-topp,88,3
312,1,9022001015642001,2026,FM-topp,-125,4
312,1,9022001015642001,2026,Natt,-156,2
312,1,9022001015642001,2025,Dag,-69,19
312,1,9022001015642001,2025,EM-topp,-264,12
312,1,9022001015642001,2025,FM-topp,-91,7
312,1,9022001015642001,2025,Natt,-803,10
312,1,9022001015642001,2026,Dag,25947,651
312,1,9022001015642001,2026,EM-topp,135,330
312,1,9022001015642001,2026,FM-topp,8643,426
312,1,9022001015642001,2026,Natt,-19332,325
312,1,9022001015643002,2026,Natt,22,1
312,1,9022001015643002,2025,Natt,-47,3
312,1,9022001015643002,2026,Natt,594,95
312,1,9022001015644001,2026,Dag,23,6
312,1,9022001015644001,2026,EM-topp,86,3
312,1,9022001015644001,2026,FM-topp,-127,4
312,1,9022001015644001,2026,Natt,-157,2
312,1,9022001015644001,2025,Dag,-39,19
312,1,9022001015644001,2025,EM-topp,-240,12
312,1,9022001015644001,2025,FM-topp,-85,7
312,1,9022001015644001,2025,Natt,-806,10
312,1,9022001015644001,2026,Dag,25690,642
312,1,9022001015644001,2026,EM-topp,358,329
312,1,9022001015644001,2026,FM-topp,8841,424
312,1,9022001015644001,2026,Natt,-20322,324
312,1,9022001015645002,2026,Natt,14,1
312,1,9022001015645002,2025,Natt,135,3
312,1,9022001015645002,2026,Natt,614,99
312,1,9022001015646001,2026,Dag,91,6
312,1,9022001015646001,2026,EM-topp,123,3
312,1,9022001015646001,2026,FM-topp,-60,4
312,1,9022001015646001,2026,Natt,-127,2
312,1,9022001015646001,2025,Dag,149,19
312,1,9022001015646001,2025,EM-topp,-55,12
312,1,9022001015646001,2025,FM-topp,-96,7
312,1,9022001015646001,2025,Natt,-710,10
312,1,9022001015646001,2026,Dag,34103,648
312,1,9022001015646001,2026,EM-topp,4897,328
312,1,9022001015646001,2026,FM-topp,13812,423
312,1,9022001015646001,2026,Natt,-17189,324
312,1,9022001015648001,2026,Dag,53,6
312,1,9022001015648001,2026,EM-topp,94,3
312,1,9022001015648001,2026,FM-topp,-73,4
312,1,9022001015648001,2026,Natt,-136,2
312,1,9022001015648001,2025,Dag,47,19
312,1,9022001015648001,2025,EM-topp,-105,12
312,1,9022001015648001,2025,FM-topp,-179,7
312,1,9022001015648001,2025,Natt,-797,10
312,1,9022001015648001,2026,Dag,31292,653
312,1,9022001015648001,2026,EM-topp,2944,330
312,1,9022001015648001,2026,FM-topp,10257,426
312,1,9022001015648001,2026,Natt,-19344,326
312,1,9022001015650001,2026,Dag,78,6
312,1,9022001015650001,2026,EM-topp,98,3
312,1,9022001015650001,2026,FM-topp,-41,4
312,1,9022001015650001,2026,Natt,-140,2
312,1,9022001015650001,2025,Dag,48,19
312,1,9022001015650001,2025,EM-topp,-99,12
312,1,9022001015650001,2025,FM-topp,-259,7
312,1,9022001015650001,2025,Natt,-804,10
312,1,9022001015650001,2026,Dag,34952,649
312,1,9022001015650001,2026,EM-topp,4029,330
312,1,9022001015650001,2026,FM-topp,8764,420
312,1,9022001015650001,2026,Natt,-19041,326
312,1,9022001015652001,2026,Dag,-502,6
312,1,9022001015652001,2026,EM-topp,-180,3
312,1,9022001015652001,2026,FM-topp,-172,3
312,1,9022001015652001,2026,Natt,-485,3
312,1,9022001015652001,2025,Dag,-1571,19
312,1,9022001015652001,2025,EM-topp,-859,12
312,1,9022001015652001,2025,FM-topp,-288,7
312,1,9022001015652001,2025,Natt,-1526,10
312,1,9022001015652001,2026,Dag,-24148,665
312,1,9022001015652001,2026,EM-topp,-23001,329
312,1,9022001015652001,2026,FM-topp,-31584,355
312,1,9022001015652001,2026,Natt,-58411,332
312,1,9022001015663001,2026,Dag,-420,6
312,1,9022001015663001,2026,EM-topp,121,3
312,1,9022001015663001,2026,FM-topp,-74,2
312,1,9022001015663001,2026,Natt,-306,3
312,1,9022001015663001,2025,Dag,-287,19
312,1,9022001015663001,2025,EM-topp,-28,11
312,1,9022001015663001,2025,FM-topp,95,3
312,1,9022001015663001,2025,Natt,-824,10
312,1,9022001015663001,2026,Dag,13941,651
312,1,9022001015663001,2026,EM-topp,6488,324
312,1,9022001015663001,2026,FM-topp,-13531,280
312,1,9022001015663001,2026,Natt,-37527,331
312,1,9022001015665001,2026,Dag,-150,6
312,1,9022001015665001,2026,EM-topp,-56,3
312,1,9022001015665001,2026,FM-topp,-72,2
312,1,9022001015665001,2026,Natt,-86,2
312,1,9022001015665001,2025,Dag,-622,19
312,1,9022001015665001,2025,EM-topp,-265,12
312,1,9022001015665001,2025,FM-topp,7,3
312,1,9022001015665001,2025,Natt,-258,6
312,1,9022001015665001,2026,Dag,12299,661
312,1,9022001015665001,2026,EM-topp,3582,330
312,1,9022001015665001,2026,FM-topp,-4355,240
312,1,9022001015665001,2026,Natt,-9337,230
312,1,9022001015665002,2026,Dag,81,6
312,1,9022001015665002,2026,EM-topp,103,3
312,1,9022001015665002,2026,FM-topp,3,2
312,1,9022001015665002,2026,Natt,-86,1
312,1,9022001015665002,2025,Dag,50,19
312,1,9022001015665002,2025,EM-topp,-62,12
312,1,9022001015665002,2025,FM-topp,-38,3
312,1,9022001015665002,2025,Natt,-477,6
312,1,9022001015665002,2026,Dag,36657,645
312,1,9022001015665002,2026,EM-topp,4691,330
312,1,9022001015665002,2026,FM-topp,14311,306
312,1,9022001015665002,2026,Natt,-10953,223
312,1,9022001015667001,2026,Dag,-21,6
312,1,9022001015667001,2026,EM-topp,-36,3
312,1,9022001015667001,2026,FM-topp,-70,2
312,1,9022001015667001,2026,Natt,-126,2
312,1,9022001015667001,2025,Dag,-711,19
312,1,9022001015667001,2025,EM-topp,-324,12
312,1,9022001015667001,2025,FM-topp,-61,3
312,1,9022001015667001,2025,Natt,-466,6
312,1,9022001015667001,2026,Dag,20113,657
312,1,9022001015667001,2026,EM-topp,938,330
312,1,9022001015667001,2026,FM-topp,-2992,239
312,1,9022001015667001,2026,Natt,-15267,230
312,1,9022001015667002,2026,Dag,61,6
312,1,9022001015667002,2026,EM-topp,96,3
312,1,9022001015667002,2026,FM-topp,-4,3
312,1,9022001015667002,2026,Natt,-89,1
312,1,9022001015667002,2025,Dag,8,19
312,1,9022001015667002,2025,EM-topp,-63,12
312,1,9022001015667002,2025,FM-topp,-62,3
